Date,Time,Latitude (CCTV),Longitude (CCTV),Station ID,CO,NO2,O3,SO2,PM2.5,PM10,US EPA Index,Temperature (C),Humidity (%),Wind Speed (km/h),Precipitation (mm)
7/7/2025,08:00-09:00,7.071654,100.492735,PER-8-036,433.6168487,21.6598517,36.98616628,4.265035866,24.5303009,30.64343542,2.003778565,28.1885579,84.01940361,6.104882528,0.557501634
7/7/2025,08:00-09:00,7.118101,100.32131,PER-14-010,427.3682211,21.5631692,37.08574676,4.280864083,24.91291769,31.08732414,2.014126159,28.08089103,84.26696837,6.144832551,0.553605731
7/7/2025,12:00-13:00,7.071654,100.492735,PER-8-036,478.1916428,18.9988918,35.99665876,3.698546985,28.09931255,34.191368,1.998636462,31.00419123,74.90481252,11.4704422,1.327489733
7/7/2025,12:00-13:00,7.118101,100.32131,PER-14-010,470.3453769,18.63208481,36.11305237,3.671977623,27.80605996,33.84918888,1.98803853,31.03503532,74.4389255,11.31942829,1.251957466
7/7/2025,17:00-18:00,7.071654,100.492735,PER-8-036,328.7876796,3.136026469,99.95993044,4.103760835,19.49072587,27.97604241,1.997994793,31.31353907,66.14196299,8.978067718,0.000583195
7/7/2025,17:00-18:00,7.118101,100.32131,PER-14-010,325.3615182,3.079958668,99.08272286,4.19889058,19.58042453,27.93284199,1.972342217,31.15385386,66.8438223,8.862548208,0.003581608
7/7/2025,08:00-09:00,15.783892,103.727966,PER-9-013,325.3726657,25.49231666,43.99930671,6.649885153,35.638226,37.85905117,1.999807558,28.2933143,75.0482036,20.17882371,1.92E-06
7/7/2025,12:00-13:00,15.783892,103.727966,PER-9-013,369.3284096,21.24989571,42.00670534,9.227694602,29.40700983,30.70213409,1.999675297,32.00345635,59.00585874,21.19370516,0.000117076
7/7/2025,17:00-18:00,15.783892,103.727966,PER-9-013,306.5093124,6.070435741,78.03944459,7.188095255,15.707484,20.15425274,1.985641339,32.07343093,60.11264222,21.93044758,0.00468255
7/7/2025,08:00-09:00,14.4634,100.5719,PER-9-024,629.4996652,69.83503617,6.604579193,37.59273136,61.75844275,64.90584717,3.739581921,29.03693821,70.04438297,14.29836804,0
7/7/2025,12:00-13:00,14.4634,100.5719,PER-9-024,314.3586641,54.97359642,10.41524828,32.13530761,58.40085248,61.13483465,2.868820659,32.57495613,55.6522099,13.59841314,0.002663011
7/7/2025,17:00-18:00,14.4634,100.5719,PER-9-024,245.6004651,14.09983824,75.5028768,13.74402794,15.65033529,17.54809092,1.96538574,33.02299912,54.40601498,15.13985476,0.024234576
7/7/2025,08:00-09:00,13.475502,99.964504,PER-9-032,204.4589725,23.81314972,20.03884454,5.150784194,20.14267357,22.54243343,2.004592593,27.79176787,69.55357847,6.116923412,0
7/7/2025,12:00-13:00,13.475502,99.964504,PER-9-032,232.1957733,15.30388547,22.24398255,3.464240314,17.31581541,18.88231259,1.90448508,29.76607361,63.2049964,7.423048185,0
7/7/2025,17:00-18:00,13.475502,99.964504,PER-9-032,194.0527998,3.841138264,54.82637802,2.865667337,5.700617121,6.329599352,1.004572484,32.0542156,55.51255679,8.17580784,0.06312608
8/7/2025,08:00-09:00,13.552618,100.139772,PER-10-030,284.9319783,41.68717656,22.86224738,21.38382726,35.82120777,39.90471563,2.039993426,30.06686086,82.66850912,12.12005966,0
8/7/2025,12:00-13:00,13.552618,100.139772,PER-10-030,270.6028064,17.64708347,32.3002846,7.690516898,13.40114957,18.07852336,1.091524063,31.74684944,68.8408543,15.18093371,0.047200116
8/7/2025,17:00-18:00,13.552618,100.139772,PER-10-030,250.3144935,9.365300218,69.11218795,7.126499895,17.53992477,35.79221019,1.935186787,26.37116522,93.14205669,25.45623609,3.967043302
8/7/2025,08:00-09:00,13.416031,100.029061,PER-10-034,189.6397105,33.97056074,14.47653813,9.500712837,29.45952455,32.85690447,2.01815092,28.17003532,67.95928233,6.554326048,0
8/7/2025,12:00-13:00,13.416031,100.029061,PER-10-034,215.7429728,16.08552738,15.20960928,3.44008866,16.65590454,19.0142829,1.943710109,35.9818521,42.94374362,8.751141564,0.049164615
8/7/2025,17:00-18:00,13.416031,100.029061,PER-10-034,191.6363999,1.713446823,56.07086005,1.74297452,10.68818478,25.84622295,1.066958295,27.22875487,82.83296905,8.546560765,2.613535906
8/7/2025,08:00-09:00,14.5827185,100.2962653,PER-11-016,361.3090157,41.8803975,14.35150607,15.44477576,35.45956554,40.04298484,2.12478331,26.71655738,78.23388222,11.86187987,0
8/7/2025,12:00-13:00,14.5827185,100.2962653,PER-11-016,316.6367507,42.33539932,16.54768513,18.28747405,37.41998757,40.34675704,2.107837453,34.34800261,49.44487858,13.75428918,0
8/7/2025,17:00-18:00,14.5827185,100.2962653,PER-11-016,225.1642233,3.771322355,77.08315045,5.900638454,17.98584267,34.63034543,1.268448941,29.67066377,69.73566152,16.34764133,0.393328078
8/7/2025,08:00-09:00,14.1194,99.68241,PER-11-022,189.4506311,23.25475099,17.9513866,5.212537518,23.06179832,29.33169757,2.008658821,27.12799329,72.02448988,8.637749334,0
8/7/2025,12:00-13:00,14.1194,99.68241,PER-11-022,222.373144,23.8963334,18.06802137,5.055121126,26.97995795,30.30803716,1.996067212,35.18099657,44.14613323,10.81685118,0.000247859
8/7/2025,17:00-18:00,14.1194,99.68241,PER-11-022,187.3667337,0.994688395,60.08975615,2.259809793,10.24727502,24.09066989,1.009466874,29.00130938,70.08033361,9.815471811,1.133014708
8/7/2025,08:00-09:00,13.628822,100.360577,PER-11-024,338.5974464,48.26375141,20.38700745,27.49617595,44.23675111,48.54593323,2.257290463,30.11004201,82.93714484,12.14569475,0
8/7/2025,12:00-13:00,13.628822,100.360577,PER-11-024,368.141379,22.58710467,29.99846982,11.3115389,18.25529029,22.48877872,1.263164021,31.66481797,69.38411706,14.86427166,0.036576026
8/7/2025,17:00-18:00,13.628822,100.360577,PER-11-024,334.3610897,10.11030878,75.51459558,8.535277118,19.17474138,37.43853607,1.962471828,26.33834492,93.5457762,22.75930388,9.822496531
8/7/2025,08:00-09:00,12.841583,101.011513,PER-11-030,181.1448969,8.644342553,33.06142446,1.605699322,4.387246989,6.705017187,1.010855254,29.21908319,88.54763379,16.59538584,0.001304579
8/7/2025,12:00-13:00,12.841583,101.011513,PER-11-030,200.8184948,8.082652578,35.93194981,1.551671224,5.644666188,9.537990352,1.005791571,30.28680989,88.15624696,24.03015389,0.000724287
8/7/2025,17:00-18:00,12.841583,101.011513,PER-11-030,223.8800493,2.328850667,60.13625218,1.209752549,8.676261972,18.09804814,1.010855254,27.04095459,96.59402647,32.3393306,0.97767907
8/7/2025,08:00-09:00,15.0812,103.167,PER-12-008,335.534806,14.00910669,55.72971112,7.150185927,16.7867506,18.4923947,1.996025567,28.33030473,72.12627676,10.96044426,0
8/7/2025,08:00-09:00,15.0243982,103.1009361,PER-17-016,339.9825883,14.05765208,55.96868233,7.212258413,16.65654361,18.32756109,1.999016255,28.30213516,72.01009298,10.81257427,0
8/7/2025,12:00-13:00,15.0812,103.167,PER-12-008,226.5906307,13.82023199,34.39500676,6.287091266,15.96650414,20.30816017,1.964778305,33.06936664,53.28237928,14.88879194,0.000471204
8/7/2025,12:00-13:00,15.0243982,103.1009361,PER-17-016,224.0988188,13.87361313,34.02542811,6.292619725,15.91094935,20.34466066,1.99635973,33.09748701,53.02258793,14.81050762,0
8/7/2025,17:00-18:00,15.0812,103.167,PER-12-008,241.7210714,2.25204504,80.74629802,3.731405009,21.39334297,39.32821982,2,29.98540652,67.18763663,17.62272159,0.339744656
8/7/2025,17:00-18:00,15.0243982,103.1009361,PER-17-016,242.2794103,2.223196193,80.97870578,3.703732696,21.45226581,39.39871002,2,29.99755907,67.02076334,17.60364112,0.358397449
8/7/2025,08:00-09:00,13.7685,102.3265,PER-12-009,231.3971376,12.60867732,37.00349161,3.341057878,15.55054646,20.17721617,1.99855999,28.40137932,74.00818357,14.77764193,0.000220255
8/7/2025,12:00-13:00,13.7685,102.3265,PER-12-009,214.7362174,9.643515281,35.97983743,2.601721182,11.66651126,15.37119092,1.001957184,33.09614189,55.02980806,21.98035475,7.27E-05
8/7/2025,17:00-18:00,13.7685,102.3265,PER-12-009,200.1311631,1.119947741,61.04529937,1.305701398,10.01738374,23.16915772,1.002559883,27.50011477,83.01489808,19.38942848,0.000819432
8/7/2025,08:00-09:00,14.6315,100.4732,PER-12-012,809.0034866,60.20741043,14.88997835,35.14099781,32.31240878,36.92932404,2.022615334,27.80036513,74.20155572,11.92981815,0
8/7/2025,12:00-13:00,14.6315,100.4732,PER-12-012,576.4428922,66.90759107,8.18711282,41.06558997,35.5057925,39.89774024,2.021835645,33.39854374,53.09418569,12.63907162,0
8/7/2025,17:00-18:00,14.6315,100.4732,PER-12-012,223.1209925,12.92357959,84.82016823,18.33469975,28.60110072,46.17409669,1.983620401,28.79670256,76.02910393,12.72834563,0.069795005
8/7/2025,08:00-09:00,14.1311,100.2899,PER-12-013,560.4043149,68.14709203,8.050571182,38.61649861,68.27831717,72.84273115,3.548614109,29.96421234,83.14718169,14.4089441,0
8/7/2025,12:00-13:00,14.1311,100.2899,PER-12-013,419.6569588,48.17392462,15.49577984,26.5702778,46.5519878,49.61223866,2.72458203,31.63687526,68.76795507,13.39569818,0.004423036
8/7/2025,17:00-18:00,14.1311,100.2899,PER-12-013,342.2314399,9.237026804,80.39288435,9.789085977,22.58984976,41.0923495,1.962399407,26.77152987,90.93493667,19.9595403,2.550636139
8/7/2025,08:00-09:00,14.1389,100.4938,PER-12-019,777.0616762,75.93168149,5.578849509,44.94167232,72.60605138,76.73343256,3.897781163,30.13213688,83.68673075,14.97934285,0
8/7/2025,12:00-13:00,14.1389,100.4938,PER-12-019,477.4114154,64.19505805,7.234189749,39.75909094,62.91532198,66.14230833,3.732403928,31.33628509,69.98422657,13.85712766,0
8/7/2025,17:00-18:00,14.1389,100.4938,PER-12-019,346.7185582,13.71135336,84.74533795,13.68573398,28.08959284,47.78368493,1.987598719,26.44214766,93.04119661,17.58942644,0.427146237
8/7/2025,08:00-09:00,12.7664,102.0904,PER-12-025,194.6570406,8.151418165,40.99949952,1.799514775,9.500009994,15.2336175,1.082006584,27.67036231,87.12295013,9.191499947,0.553545326
8/7/2025,12:00-13:00,12.7664,102.0904,PER-12-025,203.403814,7.10370219,33.09013206,1.515897569,7.252656637,12.23015348,1.039796881,27.45486775,89.27474755,16.70339432,0.089771009
8/7/2025,17:00-18:00,12.7664,102.0904,PER-12-025,206.3057886,1.94610554,54.45566964,1.324342423,10.30951141,22.69694433,1.050086733,28.11491771,85.86459718,13.90433524,0.07295205
8/7/2025,08:00-09:00,16.758702,100.235428,PER-13-006,547.3495616,27.36342606,27.97388058,3.705142225,21.94879512,23.22996364,1.98589956,28.06291723,83.90060252,3.630744865,0
8/7/2025,12:00-13:00,16.758702,100.235428,PER-13-006,520.7090237,24.89308351,20.807081,3.422288999,22.63328923,24.47488618,1.990066734,29.13933613,78.20114481,7.951592005,0.038088797
8/7/2025,17:00-18:00,16.758702,100.235428,PER-13-006,345.798685,6.158579309,77.00642943,3.344955761,18.73621838,25.52252565,1.983176762,31.09827089,74.96514257,9.867544726,0.171386123
8/7/2025,08:00-09:00,15.170918,101.739303,PER-13-022,497.5195391,22.71408632,34.92539918,15.41280096,14.35198779,19.99192067,1.04675731,27.15108033,74.06543359,15.35778467,0
8/7/2025,12:00-13:00,15.170918,101.739303,PER-13-022,299.4721862,24.82575281,27.17630221,16.00348404,15.1822034,20.50489019,1.052927755,30.89114684,62.24859789,21.13739594,0.000126357
8/7/2025,17:00-18:00,15.170918,101.739303,PER-13-022,244.8260792,4.080415576,84.49302733,8.367936173,18.39002997,35.54031335,1.990596927,28.52448863,72.24124167,16.06458475,0.059873602
8/7/2025,08:00-09:00,14.48379,100.172649,PER-13-024,293.9617988,41.17203571,13.51792904,13.59571442,36.08783499,40.40720029,2.145112719,27.9490984,73.46090226,13.1889539,0
8/7/2025,12:00-13:00,14.48379,100.172649,PER-13-024,283.6287755,38.98764019,17.66455597,15.21087376,37.53778561,40.27759956,2.115144431,34.46877988,49.01508939,13.85344893,0
8/7/2025,17:00-18:00,14.48379,100.172649,PER-13-024,232.183599,4.644730719,73.69000788,5.236935322,18.62791578,34.16140601,1.927597827,31.49215937,61.52027722,12.97187203,0.132454412
8/7/2025,08:00-09:00,13.98231,99.578875,PER-13-025,192.9593043,25.071422,17.60426759,6.434025839,24.84113204,30.97896923,2.059777271,27.28866318,71.97947114,8.799745887,0
8/7/2025,12:00-13:00,13.98231,99.578875,PER-13-025,224.1382646,23.99219321,18.35384923,5.355127852,26.73616243,30.0371881,1.977406264,35.10996457,44.76599119,10.85411153,0.001990226
8/7/2025,17:00-18:00,13.98231,99.578875,PER-13-025,192.8342865,2.477750284,58.92778354,2.596013558,10.75506149,21.2022823,1.057480473,30.11926762,65.33521741,11.2241204,0.74446786
8/7/2025,08:00-09:00,14.085407,100.617906,PER-13-029,1409.621424,81.0258014,4.581887913,30.91207118,76.44691877,81.29752225,3.95610915,30.21073694,84,14.01240302,0
8/7/2025,12:00-13:00,14.085407,100.617906,PER-13-029,708.5788997,54.16595629,9.754540786,24.89450919,51.86912622,55.50414394,3.108407646,31.39256108,70.86627121,12.45277997,0.000371334
8/7/2025,17:00-18:00,14.085407,100.617906,PER-13-029,1007.392825,21.74379366,71.38282626,15.41442054,31.6924122,52.97255658,2,26.3,94,17.42741775,0.201214458
8/7/2025,08:00-09:00,13.605208,101.303892,PER-13-032,242.3865706,26.7811164,30.17949296,7.070680776,25.58918508,32.81324793,1.950720538,30.27215103,75.17207302,9.546830172,0
8/7/2025,12:00-13:00,13.605208,101.303892,PER-13-032,223.0008464,17.36613989,25.84413759,5.211125645,15.51895094,19.69127047,1.929984016,33.06818483,63.09148275,15.4432892,0.036179959
8/7/2025,17:00-18:00,13.605208,101.303892,PER-13-032,290.6304255,3.262988262,72.38852272,4.098448157,15.72225529,32.33585144,1.926037074,26.22134147,99.75280047,18.7168962,0.022218047
8/7/2025,08:00-09:00,12.895548,99.910673,PER-13-033,189.9178474,8.11090876,35.2180614,3.028964611,9.61997662,13.32773027,1.192732341,28.40001337,77.95844758,11.75204421,0
8/7/2025,12:00-13:00,12.895548,99.910673,PER-13-033,189.1860227,4.821743911,34.55379381,1.309638513,4.964893843,6.636661484,1.097786904,32.51204365,68.26734958,11.98755859,0.065014639
8/7/2025,17:00-18:00,12.895548,99.910673,PER-13-033,188.8194162,1.818996761,56.51903379,1.211822063,7.214043553,17.03742041,1.083405769,29.50599551,77.35478977,25.03219221,1.027659082
8/7/2025,08:00-09:00,13.583539,99.830452,PER-13-034,198.3379295,33.3713962,13.15113936,9.919272845,31.71068353,35.14782414,2.094095924,29.42031173,63.90007516,7.714152558,0
8/7/2025,12:00-13:00,13.583539,99.830452,PER-13-034,216.6062523,17.03502991,16.05316557,3.98047605,17.38376925,19.83580875,1.916292838,35.79154768,43.91707572,9.052111774,0.045964234
8/7/2025,17:00-18:00,13.583539,99.830452,PER-13-034,192.5881683,2.117237899,56.94481027,2.095640576,11.06946046,25.81050009,1.130755124,27.20135401,83.16854124,9.716834279,3.047072238
8/7/2025,08:00-09:00,13.722733,101.04161,PER-14-002,257.9194967,29.00190735,29.07840059,8.196374152,27.42745753,34.67731059,2.024621544,30.2707688,75.34500082,9.570051691,0
8/7/2025,12:00-13:00,13.722733,101.04161,PER-14-002,242.5515716,18.73646975,25.00207005,6.056552086,16.68302055,20.80101143,1.974455098,33.04058613,63.1701591,15.1687644,0.035876014
8/7/2025,17:00-18:00,13.722733,101.04161,PER-14-002,298.8176357,3.699310422,73.20069443,4.524990606,16.38594741,33.30688558,1.964409805,26.22370513,99.59819134,18.73923185,0.039109618
8/7/2025,08:00-09:00,9.134344,99.252318,PER-14-003,260.578533,11.67809159,24.54948632,2.568266178,10.08264849,14.49771434,1.006023366,26.29635931,93.9758325,17.25757997,0.00333887
8/7/2025,12:00-13:00,9.134344,99.252318,PER-14-003,247.3879209,9.70917237,26.3780465,2.209574317,7.833338503,11.65759944,1.004936049,30.09456239,75.00408349,18.13230457,0.312139429
8/7/2025,17:00-18:00,9.134344,99.252318,PER-14-003,246.8113407,4.569529551,50.28131794,2.396317628,8.410520397,13.02429909,1.000964021,29.37377281,75.10253597,24.76124633,0.001268044
8/7/2025,08:00-09:00,9.23859,99.69694,PER-14-006,316.8974293,5.585272153,43.46606905,2.055717027,11.71536522,21.55314539,1.009334189,26.29680419,93.95888446,7.764571529,0.003453029
8/7/2025,12:00-13:00,9.23859,99.69694,PER-14-006,287.6443098,5.355114174,41.53602086,1.872869734,9.799574832,18.70358841,1.008002449,30.18898788,74.97659872,8.154808172,0.350026547
8/7/2025,17:00-18:00,9.23859,99.69694,PER-14-006,211.6928957,3.171832634,64.51291044,2.406156459,12.79891807,25.11943326,1.001381118,29.09487189,75.07915923,14.1399241,0.001184936
8/7/2025,08:00-09:00,8.20723,98.81496,PER-14-007,236.1199762,6.152955235,46.2284305,1.360531245,11.93531728,24.15376808,1.060673247,24.69366138,95.5245683,9.513749953,0.479331407
8/7/2025,12:00-13:00,8.20723,98.81496,PER-14-007,327.9571736,6.421856259,44.49536204,1.296585732,8.7218019,18.29697795,1.042139264,27.93158443,85.15908092,14.86266502,0.974284523
8/7/2025,17:00-18:00,8.20723,98.81496,PER-14-007,228.3613636,3.275678507,56.47274204,1.587318897,8.775379562,16.41019956,1.009377168,28.81706039,77.6368186,11.45690614,0.058320456
8/7/2025,08:00-09:00,9.97798,99.04399,PER-14-009,205.3518362,3.922676178,35.98650185,1.292820713,8.143266718,14.06655808,1.000806371,27.1940483,89.02469612,10.16511765,0.000429682
8/7/2025,12:00-13:00,9.97798,99.04399,PER-14-009,211.426115,5.020192993,30.02457015,1.294979943,6.843656911,11.47101509,1.000600995,31.19200923,71.02961588,9.841149044,0.012285024
8/7/2025,17:00-18:00,9.97798,99.04399,PER-14-009,185.6188197,1.497608755,50.03221268,1.658869595,8.701482657,16.11787339,1,28.0074247,78.98989125,10.62447832,0.0691241
8/7/2025,08:00-09:00,7.003633,100.672424,PER-14-012,357.0222993,20.16543824,67.95601451,8.504951318,37.3694342,39.77579582,2.000221162,24.99998501,93.99643239,5.802248626,0.559482836
8/7/2025,12:00-13:00,7.003633,100.672424,PER-14-012,349.8429314,15.91304424,65.93661205,7.948146138,30.91122149,33.68557346,2.000131101,29.09869209,70.00789493,10.39548538,0.967735648
8/7/2025,17:00-18:00,7.003633,100.672424,PER-14-012,344.1232939,7.396797247,79.99921775,5.919550814,16.84097257,21.65147703,1.999768478,29.09894232,66.01293284,9.003363598,1.03E-05
8/7/2025,08:00-09:00,6.849738,101.195486,PER-14-013,333.0496755,20.72049916,21.02457046,3.516667128,37.19399636,39.04562486,2.000749919,25.199107,88.00561095,9.695123618,0.000324411
8/7/2025,12:00-13:00,6.849738,101.195486,PER-14-013,414.3902449,18.31070523,16.02494739,2.222065786,39.77028376,41.43708172,2.000724026,27.20222459,80.98520551,10.10002366,0.250178204
8/7/2025,17:00-18:00,6.849738,101.195486,PER-14-013,440.1751224,5.547882051,94.96971371,7.396365115,28.47885365,31.07547243,1.999916799,26.90120501,77.9953731,14.3933473,3.58E-06
8/7/2025,08:00-09:00,18.3698,103.638,PER-15-002,297.8664092,12.95301717,38.00311206,4.624827617,20.53429128,21.08972834,1.999904391,25.70075749,89.99551236,4.004097885,0.030127511
8/7/2025,12:00-13:00,18.3698,103.638,PER-15-002,281.2467667,14.80241543,30.00265954,4.440300679,19.79625281,20.53670081,1.999895627,26.70255626,86.98821291,4.704547278,0.220058658
8/7/2025,17:00-18:00,18.3698,103.638,PER-15-002,259.0163139,2.405325201,81.00207295,7.212858931,17.38888808,19.98156298,1.999666474,27.00171497,83.99433919,10.79933543,2.71E-05
8/7/2025,08:00-09:00,16.703,100.4316,PER-15-003,567.9034132,27.74902162,28.00018501,3.699987643,22.19924237,23.4942187,1.99995506,28.09986008,83.99981226,3.600064821,0
8/7/2025,12:00-13:00,16.703,100.4316,PER-15-003,543.8559485,26.08380223,18.0019587,3.699940324,23.30939519,25.34427187,1.999962466,29.1001453,78.99866154,7.200346134,0.119986018
8/7/2025,17:00-18:00,16.703,100.4316,PER-15-003,353.3336792,6.289680646,76.99957707,3.330013972,18.86953151,25.71447761,1.999948011,31.19970685,75.00014584,9.400378765,0.399924963
8/7/2025,08:00-09:00,16.0462,103.6849,PER-15-008,281.3317542,14.61438831,61.97826193,8.134696392,22.56705791,24.23265079,1.999873261,28.99835105,70.01742053,14.39918231,0
8/7/2025,08:00-09:00,16.0953123,103.6737738,PER-17-011,281.964479,14.61063289,61.87056869,8.10824318,22.55100285,24.21950417,1.999145214,28.98991625,70.10564854,14.39397647,0
8/7/2025,12:00-13:00,16.0462,103.6849,PER-15-008,363.2972221,17.56479396,46.99989542,9.059078906,19.98205579,22.2928634,1.999888981,32.59649714,56.51837985,15.50336141,0.000370694
8/7/2025,12:00-13:00,16.0953123,103.6737738,PER-17-011,362.2546835,17.5163859,46.98870574,9.029544097,19.99069253,22.29432331,1.99932117,32.58063104,56.60499621,15.51934421,0.002366436
8/7/2025,17:00-18:00,16.0462,103.6849,PER-15-008,276.4408436,5.447697597,75.02207695,6.652958405,20.9959259,34.97007307,2,30.84593324,64.02414846,14.40245634,7.98E-05
8/7/2025,17:00-18:00,16.0953123,103.6737738,PER-17-011,275.8290314,5.402739701,75.12062994,6.620004504,20.9903214,34.99435565,2,30.827026,64.13703351,14.41511496,0.00049404
8/7/2025,08:00-09:00,14.6585,101.3822,PER-15-010,304.2145277,22.22295941,41.29606427,13.17004598,17.64439337,22.63726732,2.021218206,25.71523734,81.69313932,7.493753227,0
8/7/2025,12:00-13:00,14.6585,101.3822,PER-15-010,262.0654474,23.90693862,27.03479521,13.21414281,18.83702304,24.4928084,2.013858184,30.07450252,65.51663142,21.0413456,7.36E-05
8/7/2025,17:00-18:00,14.6585,101.3822,PER-15-010,237.3257823,3.701474133,83.18058455,6.673267149,20.99895612,43.18198152,2,27.61413309,79.19276908,11.39914835,0.120442326
8/7/2025,08:00-09:00,14.8752,101.9545,PER-15-011,433.6657405,16.87855714,44.85899381,8.901280176,14.43900078,19.95584996,1.104544632,27.73250699,72.32722952,10.24382048,0
8/7/2025,12:00-13:00,14.8752,101.9545,PER-15-011,341.2877813,18.18634408,31.43223917,9.468319887,15.56491027,21.03307569,1.10612529,32.36581548,55.95527228,17.89980725,0.000209818
8/7/2025,17:00-18:00,14.8752,101.9545,PER-15-011,239.3176166,3.015031011,81.50334864,5.054796932,19.31378649,40.92487822,1.988718758,28.80677595,72.4469895,15.95106699,0.55561564
8/7/2025,08:00-09:00,15.6368,100.1314,PER-15-015,251.3585855,25.67464371,17.16802512,4.026860756,25.81167171,27.87602645,2,27.72444529,76.76588522,3.701765498,0
8/7/2025,08:00-09:00,15.6511469,100.0804965,PER-16-011,251.6586762,25.6610265,17.13655509,4.008818231,25.8317277,27.89107712,2,27.71926073,76.81604824,3.686536405,0
8/7/2025,12:00-13:00,15.6368,100.1314,PER-15-015,268.662344,27.72775844,14.24876904,3.966253357,30.51045825,32.90785292,2,33.19730108,53.99452873,7.648302308,0.000960876
8/7/2025,12:00-13:00,15.6511469,100.0804965,PER-16-011,269.1210341,27.71062825,14.19949478,3.926765985,30.55132601,32.95081224,2,33.19634751,54.00510351,7.641834774,0.000900412
8/7/2025,17:00-18:00,15.6368,100.1314,PER-15-015,242.3311215,2.884436021,82.61301567,2.296306915,19.01555858,25.26987717,1.967325015,32.31227168,60.11834297,8.997940678,0.001745153
8/7/2025,17:00-18:00,15.6511469,100.0804965,PER-16-011,242.7429134,2.886144529,82.68649244,2.287100632,19.0637266,25.25592371,1.973992106,32.31784008,60.1067128,8.970426846,0.001633548
8/7/2025,08:00-09:00,15.2802,100.3761,PER-15-016,242.53097,40.50478985,16.00300865,10.73450995,26.27568766,28.68208105,2.000206339,27.70067896,74.99890008,10.09361447,0
8/7/2025,12:00-13:00,15.2802,100.3761,PER-15-016,233.2287572,54.17059485,12.00733452,19.96911068,33.29652646,35.70219509,2.000206339,32.10251908,57.99039202,10.09903895,0
8/7/2025,17:00-18:00,15.2802,100.3761,PER-15-016,220.1717086,5.560486652,79.98418632,6.480456971,17.58414374,29.9762836,1.999193886,30.6050393,67.97467044,10.40514627,0.020027976
8/7/2025,08:00-09:00,18.4871039,98.8061549,PER-16-001,4023.396735,53.22570387,9.525498053,11.31082977,29.27210116,33.64090134,1.937137295,27.1495516,74.57243272,3.676561048,0.003963476
8/7/2025,12:00-13:00,18.4871039,98.8061549,PER-16-001,1663.992204,37.86986488,28.54476756,11.20592315,28.3860884,31.79058982,1.940900096,31.93426079,59.96246984,3.895383373,0.501236218
8/7/2025,17:00-18:00,18.4871039,98.8061549,PER-16-001,964.2300098,6.000282283,74.82777537,6.290538943,11.19352272,16.84103564,1.010037885,30.13610215,66.47872499,3.882856584,0.252678949
8/7/2025,08:00-09:00,18.8112,98.9950736,PER-16-002,4376.530189,56.76933293,8.144404046,11.78012705,30.90775163,35.33545166,1.996093176,27.19381629,74.03830418,3.60433071,0.000421119
8/7/2025,12:00-13:00,18.8112,98.9950736,PER-16-002,1790.502392,40.07398371,28.97002014,11.771879,29.8249493,33.32489585,1.996247458,32.18076284,59.06405585,3.615472589,0.526126655
8/7/2025,17:00-18:00,18.8112,98.9950736,PER-16-002,1030.560149,6.256572067,74.96527796,5.580869101,11.27070878,17.00867431,1.000495391,30.19274639,66.03614371,3.615063133,0.214152587
8/7/2025,08:00-09:00,18.62558,99.048589,PER-16-008,4274.055741,55.75693284,8.513973326,11.66657818,30.43301762,34.85203267,1.977410968,27.25843853,74.17961838,3.628595068,0.001091981
8/7/2025,12:00-13:00,18.62558,99.048589,PER-16-008,1753.498972,39.45134799,28.80386288,11.6240818,29.40555721,32.88680349,1.978243247,32.04915362,59.31650729,3.703323437,0.524348112
8/7/2025,17:00-18:00,18.62558,99.048589,PER-16-008,1011.348555,6.188021641,74.96556557,5.86442475,11.25510033,16.9541092,1.002681282,30.19105044,66.11872294,3.693045928,0.224087694
8/7/2025,08:00-09:00,13.4969787,100.8492719,PER-16-012,365.5113053,42.43484597,19.46552252,10.04628078,24.88777514,29.49368235,1.978645976,30.28303192,75.69094768,13.34259227,0
8/7/2025,12:00-13:00,13.4969787,100.8492719,PER-16-012,668.6233984,21.90105542,28.12688407,6.445467081,13.14684497,17.13822606,1.146064887,33.04524367,63.74752729,17.18800401,0.003872573
8/7/2025,17:00-18:00,13.4969787,100.8492719,PER-16-012,517.6848628,11.04944363,75.49877562,7.842271721,20.08920436,38.15881471,1.909695147,26.12787692,99.63118404,29.07654803,0.945632304
8/7/2025,08:00-09:00,12.7418599,100.9907514,PER-16-014,181.1608157,8.649968129,33.0559623,1.608062964,4.398266424,6.716550262,1.011385846,29.18568169,88.5621094,17.20053251,0.00168907
8/7/2025,08:00-09:00,12.8038996,101.145822,PER-16-016,184.9718748,9.297605774,33.12004659,2.028398191,5.171169576,7.655685761,1.033109786,29.23526531,87.83683024,16.79505761,0.004651403
8/7/2025,12:00-13:00,12.7418599,100.9907514,PER-16-014,191.9333154,8.081435919,35.9247907,1.550738754,5.647401619,9.540175445,1.005962061,30.28164466,88.1840012,24.44351678,0.000844661
8/7/2025,12:00-13:00,12.8038996,101.145822,PER-16-016,199.3483598,8.44111841,35.72763984,1.8064958,5.971015752,9.871848177,1.021976558,30.41571887,86.84460695,24.06437152,0.001814597
8/7/2025,17:00-18:00,12.7418599,100.9907514,PER-16-014,202.26714,2.324967107,60.13805762,1.207951728,8.674001143,18.09446422,1.011385846,29.45663077,86.91947496,30.1683713,0.270063193
